lat,lon,amenity,cuisine,fvst:navnelbnr,microbrewery,name,opening_hours,phone,website,wheelchair,wheelchair:description,wikidata,wikipedia,note,smoking,toilets:wheelchair,fvst:name,takeaway,name:en,brand,brand:wikidata,brand:wikipedia,diet:vegan,diet:vegetarian,opening_hours:kitchen,operator,outdoor_seating,opening_hours:cafe,payment:credit_cards,toilets,branch,survey:date,fvst:fixme,reservation,dinner,lunch,capacity,award:michelin,contact:instagram,email,facebook,url,alt_name,happycow:id,breakfast,delivery,tourism,official_name,ref:DK:cvr,contact:facebook,leisure,table_soccer,fee,changing_table,opening_hours:seating,changing_table:location,internet_access,internet_access:fee,organic,stars,drive_through,ref:DK:cvr:pnummer,brewery,check_date,payment:bitcoin,min_age,opening_hours:covid19,sport,access,drinking_water,fee:price,indoor,toilets:disposal,description,opening_hours:url,phone:restaurant,phone:takeaway,access:covid19,male,shop,unisex,layer,check_date:diet:vegetarian,female,toilets:position,level,year,diet:halal,diet:meat,diet:non-vegetarian,diet:organic,drink:beer,opening_hours:signed,seasonal,contact:email,age_limit,yelp,emergency,old_name,opening_hours:bar,name:es,seamark:small_craft_facility:category,seamark:type,payment:cash,payment:debit_cards,payment:mobile_phone,toilets:access,drink:wine,internet_access:ssid,comment,pitch,drink:sake,cocktails,contact:phone,start_date,payment:contactless,short_name,fixme,music_venue,restaurant,gender_segregated,supervised,underground,school,baby_feeding,bar,drink:cocktail,name:zh,diet:dairy_free,diet:egg_free,diet:pescetarian,payment:android_pay,payment:apple_pay,payment:card,payment:gift_card,ref:vatin,lgbtq,instagram,undefined,webshop,drink:cider,drink:gin
55.6784007,12.5687681,bar,,113034,,COSY BAR,,,https://www.cosybar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15734531,,,,,,,,,,,,,1000969333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,
55.67738,12.567119,bar,,566644,,G*A*Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35515003,,,,,,,,,,,,,1018819011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,
55.6361456,12.6026063,bar,,111547,,Fidusen,,+45 32508340,,,,,,,,,PBH 25.017 Fidusen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19403440,,,,,,,,,,,,,1003957015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.649652,12.534874,bar,,960503,,Sydhavnens Vinbar,We-Sa 12:00-23:00,+45 27795412,https://sydhavnensvinbar.dk,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,info@sydhavnensvinbar.dk,,,,,,,,,37593729,,,,,,,,,,,,,1021315202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.680729,12.589781,bar,,962479,,Nyhavns Champagnebodega,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,40493549,,,,,,,,,,,,,1024674181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.661655,12.610258,bar,,670167,,Postbodegaen,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52666155,,,,,,,,,,,,,1019682044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6625711,12.6041188,bar,,735183,,Amagerhylden,,,http://www.amagerhylden.dk/,,,,,,separated,,Heibir / Amagerhylden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32652212,,,,,,,,,,,,,1015704795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6663302,12.6120932,bar,,927613,,Holmbladet,Su-Mo 12:00-00:00; Tu-Th 12:00-02:00; Fr-Sa 12:00-03:00,,https://holmbladet.dk/,,,,,,,,VÆRTSHUS;CAPRI/HOLMBLADET-BODEGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37604410,,,,,,,,,,,,,1021347481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.65831,12.608439,bar,,913147,,Blue Raven,Tu-Sa 15:00-22:00; Su-Mo off,,http://www.blueravenbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39823705,,,,,,,,,,,,,1023910787,,,,,off,,,,,,,"Big beer selection, bottle or draft",,,,,,,,,,,,,,,,,,served,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732954,12.5714839,bar,,936384,,Churros,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,10404916,,,,,,,,,,,,,1002894451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6713715,12.5600529,bar,,722039,,Hats Boots & Bourbon,,+45 91821908,https://hatsbootsbourbon.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38643762,,,,,,,,,,,,,1022446262,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732342,12.5554496,bar,,113522,,Det Ny Teater Bar 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732372,12.5554976,bar,,113593,,Det Ny Teater Bar 2 balkonplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6731526,12.5666068,bar,,115785,,Smugkroen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10404916,,,,,,,,,,,,,1002894451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.672528,12.554985,restaurant,vietnamese,951745,,Brasserie Saigon,08:00-22:00; Sa-Su 09:00-22:00,+45 31170077,https://sai-gon.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41483199,,,,,,,,,,,,,1025989739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.678421,12.568793,restaurant,smørrebrød,954448,,Lises Smørrebrødscafé,09:30-18:00;Fr-Sa 09:30-20:00; Su 09:30-17:00,,https://lises-smrrebrdscafe.business.site/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41622695,,,,,,,,,,,,,1026193253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.690407,12.57555,restaurant,,959277,,The Union Kitchen Østerbro,07:30-17:00; Fr-Sa 07:30-24:00,+45 91117706,https://www.theunionkitchen.dk/osterbro,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41702672,,,,,,,,,,,,,1026293177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6596717,12.6061264,bar,,667449,,Old Irish Pub Amagerbrogade,,+45 28401601,https://oldirishpub.dk/pub/amager/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35028692,,,,,,,,,,,,,1021427620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.657739,12.58859,bar,,962319,,DANMARKS RADIO DR-Byen,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,62786515,,,,,,,,,,,,,1008875630,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6806738,12.5884539,restaurant,,110444,,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14156895,,,,,,,,,,,,,1002916649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.678045,12.55441,restaurant,,958356,,Salon 39 Vinbar,"16:00-24:00, Fr-Sa 16:00-02:00, Su-Mo off",+45 31391139,http://www.salon39.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41559608,,,,,,,,,,,,,1026087631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732293,12.555517,bar,,112150,,Det Ny Teater Bar 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.677633,12.536886,bar,,933189,,Creative Space,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,39187280,,,,,,,,,,,,,1023170198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6674446,12.5857524,bar,,539631,,Radisson Blu Scandinavia Hotel Bus Stop Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35255109,,,,,,,,,,,,,1018543636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6627137,12.5893639,bar,,735008,,TORS / BARstionen,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,38103199,,,,,,,,,,,,,1021832185,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6864889,12.5578615,bar,,567872,,CAFÉ BLÅGÅRDS APOTEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31896738,,,,,,,,,,,,,1014980128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.664071,12.545413,bar,,945363,,Vores Vinbar,16:30-22:00; Sa 14:30-22:00; Su-We off,+45 40563434,https://voresvinbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41419636,,,,,,,,,,,,,1025908631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6726558,12.5537422,restaurant,vietnamese,960674,,District Tonkin,,+45 31183311,,,,,,,,,District Tonkin Group,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41413395,,,,,,,,,,,,,1025964515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6748724,12.5637613,bar,,539452,,Radisson Blu Royal Hotel Hotel Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35255095,,,,,,,,,,,,,1018543628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6732077,12.5554895,bar,,646042,,Det Ny Teater Bar kælder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.669238,12.558774,restaurant,regional,962365,,Bistro Bosch,10:00-22:00,+45 33312000,https://bistrobosch.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41614056,,,,,,,,,,,,,1026182030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.683541,12.53687,restaurant,italian,957500,,Restaurant Fabio,17:00-22:00; Th-Sa 17:00-23:00,+45 35379977,https://www.restaurantfabio.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,41570709,,,,,,,,,,,,,1026102681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.690637,12.558319,bar,,962317,,The Flatiron,,+45 35245200,https://www.theflatiron.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,40694390,,,,,,,,,,,,,1024940531,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,served,,,,,,,,,,,,,,,
55.6771747,12.5757653,bar,,956870,,Cócteles Copenhagen,,+45 42942672,https://xn--cctelescopenhagen-gyb.com/,,,,,,,,,only,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.677264,12.569676,bar,,961585,,Hugos Strandbar,"Th 20:00-03:00, Fr-Sa 20:00-05:00",+45 81813305,http://tequilabar.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,39475391,,,,,,,,,,,,,1026208390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.673224,12.55546,bar,,113521,,Det Ny Teater Bar 1 parketplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17741039,,,,,,,,,,,,,1001350203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681228,12.579438,bar,,961582,,Rævens Bar,"15:00+,Su-Mo off",+45 81813306,http://raevensbar.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,39913992,,,,,,,,,,,,,1025979881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6931104,12.6097669,bar,,947152,,Roseline,,,https://reffen.dk/en/stadeholder/roseline-bar/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,38440128,,,,,,,,,,,,,1023600516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.687674,12.559516,bar,,955713,,Torobar,11:00-24:00; Fr-Sa 11:00-02:00,,http://torobar.dk/,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,39516942,,,,,,,,,,,,,1023557505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.672795,12.555682,restaurant,tapas,964698,,El Tapeo de Cervantes,,+45 27843366,http://www.eltapeodecervantes.dk/,,,,,,,,,,,,,,,,,,,,,,,,fvst:no_pos,,,,,,,,,,,,,,,,41705663,,,,,,,,,,,,,1026297482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681017,12.590068,bar,,944386,,The Union Local,,+45 42666931,https://www.theunionkitchen.dk/local,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,40883436,,,,,,,,,,,,,1025163202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cocktail,served,,,,,,,,,,,,,,,
55.659827,12.610603,bar,,937749,,Cafe Sundet,,,,,,,,,yes,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,34469091,,,,,,,,,,,,,1017582263,,,,,,billiards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6742078,12.5660833,bar,,960253,,Gløgg og Hygge,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,31863570,,,,,,,,,,,,,1019327708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6745058,12.5657286,bar,,930991,,Mr. Snowmans hotdrinks,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,31863570,,,,,,,,,,,,,1019327708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.674527,12.5656999,bar,,652708,,Vodka & juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10404916,,,,,,,,,,,,,1002894451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6598716,12.5423693,bar,,953373,,Cocktailbar banegaarden,,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,40657169,,,,,,,,,,,,,1024869721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6780514,12.5798588,bar,,575787,,Gløgg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32420974,,,,,,,,,,,,,1019697475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.672135,12.5203491,bar,,952045,,Café Del Mundo (udebar),,,,,,,,,,,,,,,,,,,,,,,,,,,"fvst position missing, fixed from overpassturbo/osak",,,,,,,,,,,,,,,,30553225,,,,,,,,,,,,,1026123352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6739216,12.5687429,bar,,745430,,Orangeriet Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10404916,,,,,,,,,,,,,1002894451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6892019,12.5514072,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6572408,12.5890611,bar,,,,Klangbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6933556,12.5474989,bar,,,,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6700041,12.592638,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6932511,12.5434247,restaurant,seafood,118804,,Silberbauers Bistro,,+45 36966593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32669182,,,,,,,,,,,,,1017600199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6848825,12.5400231,restaurant,chinese,,,Nan Yuan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6895374,12.5581541,bar,,985777,,Bar Vivant,"Tu-Th 12:00-23:00; Fr, Sa 12:00-24:00",,https://vivant.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vivant CPH,,,,,,,,42143065,,,,,,,,,,,,,1026948629,,,,,,,,,,,,,,,,,,wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivant_cph,,,,
55.686237,12.5569936,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6897832,12.5997545,restaurant,seafood,988266,,Haidan,,,https://toldboden.com/,,,,,,,,,,,,,,,,,Toldboden,,,,,,,,,,,,,,,,,,,,,,,42148962,,,,,,,,,,,,,1026832884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6891376,12.5454588,school,,761151,,Det frie Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29344310,,,,,,,,,,,,,1001644838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.677693,12.58104,restaurant,,960857,,Darling,"12:00-15:30, 16:30-23:00; Mo off",+45 30368434,https://www.restaurantdarling.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41641266,,,,,,,,,,,,,1026216903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6856548,12.5574538,bar,,976202,,Radical Roots,,+45 31629001,https://www.rootsvin.dk/location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41912219,,,,,,,,,,,,,1026548051,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6901785,12.5997941,restaurant,japanese,988146,,Tombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42150533,,,,,,,,,,,,,1026834240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6910561,12.6121234,restaurant,,993090,,Øens Have,,,https://www.oenshave.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42036242,,,,,,,,,,,,,1026698738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6738598,12.5972976,toilets,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,2021-07-25,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,,
55.6583148,12.5426926,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.658505,12.5421806,restaurant,,,,Restaurant Lade 609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6587172,12.5425207,bar,,,,Bar & Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
